sido,name,realm,course,addr,lat,lon
서울,퍼펙트수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 삼성로67길 3,37.501102309966456,127.0591121636341
서울,SJ EMI영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,SJ수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,리얼수학교습소,입시.검정 및 보습,,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,마이매스수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,브라이트잉글리쉬(Bright English)영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,한우리일원한솔독서논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,뉴(NEW)이선생수학전문학원,입시.검정 및 보습,보습,서울특별시 강남구 광평로10길 6,37.48262602190475,127.0765203051082
서울,가나국어교습소,입시.검정 및 보습,보습,서울특별시 강남구 역삼로 315,37.50055286075559,127.05031015193266
서울,도성해법수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 역삼로 315,37.50055286075559,127.05031015193266
서울,가온수학교습소,입시.검정 및 보습,보습,서울특별시 강남구 역삼로64길 18,37.49989158638817,127.05303972007384
서울,보람국어교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 역삼로64길 18,37.49989158638817,127.05303972007384
서울,프로세스논술2관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 역삼로64길 18,37.49989158638817,127.05303972007384
서울,가하수학교습소,입시.검정 및 보습,,서울특별시 강남구 밤고개로 219,37.474755774839736,127.10703438753475
서울,오라클입시연구진학상담지도교습소,입시.검정 및 보습,,서울특별시 강남구 밤고개로 219,37.474755774839736,127.10703438753475
서울,뿌리수학영어학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 밤고개로 219,37.474755774839736,127.10703438753475
서울,수서정상수학학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 밤고개로 219,37.474755774839736,127.10703438753475
서울,수서정상어학원,종합(대),,서울특별시 강남구 밤고개로 219,37.474755774839736,127.10703438753475
서울,강남리드인독서논술교습소,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,에이플러스잉글리쉬영어교습소,입시.검정 및 보습,보습,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,당찬학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,아이비(IB)영어논술학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
서울,에스엠씨프라임관학원,입시.검정 및 보습,보습·논술,서울특별시 강남구 자곡로 108,37.47199951041799,127.09536581074389
