PRD_DE,C1,C1_NM,C2,C2_NM,ITM_ID,ITM_NM,DT,UNIT_NM
200511,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1041.43,
200512,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1024.15,
200601,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1176.6578,
200602,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1150.6875,
200603,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1181.22936,
200604,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1185.62409,
200605,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1219.11432,
200606,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1220.82939,
200607,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1216.82277,
200608,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1233.18196,
200609,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1196.6232,
200610,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1198.75632,
200611,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1227.468,
200612,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1224.2832,
200601,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1403.48139,
200602,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1390.54116,
200603,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1406.121,
200604,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1391.18334,
200605,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1415.587,
200606,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1420.63779,
200607,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1414.27121,
200608,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1428.38855,
200609,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1395.46901,
200610,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1397.45256,
200611,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1402.03543,
200612,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1398.49199,
200601,1005,대한민국,B1,기간말,T004,USD당 국내 통화,971,
200602,1005,대한민국,B1,기간말,T004,USD당 국내 통화,969,
200603,1005,대한민국,B1,기간말,T004,USD당 국내 통화,975.9,
200604,1005,대한민국,B1,기간말,T004,USD당 국내 통화,945.7,
200605,1005,대한민국,B1,기간말,T004,USD당 국내 통화,947.4,
200606,1005,대한민국,B1,기간말,T004,USD당 국내 통화,960.3,
200607,1005,대한민국,B1,기간말,T004,USD당 국내 통화,953.1,
200608,1005,대한민국,B1,기간말,T004,USD당 국내 통화,959.6,
200609,1005,대한민국,B1,기간말,T004,USD당 국내 통화,945.2,
200610,1005,대한민국,B1,기간말,T004,USD당 국내 통화,944.2,
200611,1005,대한민국,B1,기간말,T004,USD당 국내 통화,929.9,
200612,1005,대한민국,B1,기간말,T004,USD당 국내 통화,929.6,
200601,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1194.61587,
200602,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1158.28259,
200603,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1172.05818,
200604,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1171.20923,
200605,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1202.12929,
200606,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1208.27306,
200607,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1205.13859,
200608,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1230.80763,
200609,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1213.78941,
200610,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1203.38379,
200611,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1205.98328,
200612,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1223.17399,
200601,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1428.17352,
200602,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1392.85551,
200603,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1403.19497,
200604,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1385.0883,
200605,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1401.53221,
200606,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1411.72699,
200607,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1404.01761,
200608,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1428.60422,
200609,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1412.97162,
200610,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1406.0294,
200611,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1394.66108,
200612,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1395.91423,
200601,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,987.03,
200602,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,970.22,
200603,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,975.09,
200604,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,954.44,
200605,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,941.4,
200606,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,955.16,
200607,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,950.15,
200608,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,960.72,
200609,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,953.68,
200610,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,954.23,
200611,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,936.22,
200612,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,925.75,
200701,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1218.84186,
200702,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1239.58813,
200703,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1252.29154,
200704,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1264.4487,
200705,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1250.99447,
200706,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1251.6434,
200707,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1265.43024,
200708,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1288.13295,
200709,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1305.46053,
200710,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1310.92078,
200711,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1372.18256,
200712,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1381.12422,
200701,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1402.08502,
200702,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1411.87552,
200703,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1420.02809,
200704,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1416.5761,
200705,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1406.80574,
200706,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1404.62976,
200707,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1413.62668,
200708,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1440.51717,
200709,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1433.20802,
200710,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1426.32812,
200711,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1478.23045,
200712,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1482.58883,
200701,1005,대한민국,B1,기간말,T004,USD당 국내 통화,940.9,
200702,1005,대한민국,B1,기간말,T004,USD당 국내 통화,938.3,
200703,1005,대한민국,B1,기간말,T004,USD당 국내 통화,940.3,
200704,1005,대한민국,B1,기간말,T004,USD당 국내 통화,929.4,
200705,1005,대한민국,B1,기간말,T004,USD당 국내 통화,929.9,
200706,1005,대한민국,B1,기간말,T004,USD당 국내 통화,926.8,
200707,1005,대한민국,B1,기간말,T004,USD당 국내 통화,923.2,
200708,1005,대한민국,B1,기간말,T004,USD당 국내 통화,939.9,
200709,1005,대한민국,B1,기간말,T004,USD당 국내 통화,920.7,
200710,1005,대한민국,B1,기간말,T004,USD당 국내 통화,907.4,
200711,1005,대한민국,B1,기간말,T004,USD당 국내 통화,929.6,
200712,1005,대한민국,B1,기간말,T004,USD당 국내 통화,938.2,
200701,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1217.14031,
200702,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1225.07869,
200703,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1249.05203,
200704,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1259.03011,
200705,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1253.72873,
200706,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1245.67282,
200707,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1260.25707,
200708,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1272.06702,
200709,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1295.71889,
200710,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1303.03782,
200711,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1346.46009,
200712,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1355.39395,
200701,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1399.58081,
200702,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1402.84349,
200703,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1422.01578,
200704,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1415.70471,
200705,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1408.13101,
200706,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1402.99149,
200707,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1405.0259,
200708,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1428.1674,
200709,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1439.35791,
200710,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1427.26485,
200711,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1454.72442,
200712,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1465.27464,
200701,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,936.36,
200702,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,937.02,
200703,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,943.26,
200704,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,931.5,
200705,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,927.91,
200706,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,928.32,
200707,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,918.85,
200708,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,933.8,
200709,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,932.41,
200710,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,915.86,
200711,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,916.98,
200712,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,930.24,
200801,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1403.5793,
200802,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1421.60291,
200803,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1568.07604,
200804,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1553.5338,
200805,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1599.49512,
200806,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1644.81576,
200807,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1574.36935,
200808,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1594.0323,
200809,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1698.76731,
200810,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1647.43898,
200811,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1887.03229,
200812,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1750.06275,
200801,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1505.77087,
200802,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1509.57314,
200803,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1630.84948,
200804,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1623.2928,
200805,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1671.57735,
200806,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1704.51482,
200807,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1634.65965,
200808,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1698.29182,
200809,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1849.51313,
200810,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1921.98646,
200811,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,2206.21168,
200812,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1936.88899,
200801,1005,대한민국,B1,기간말,T004,USD당 국내 통화,943.9,
200802,1005,대한민국,B1,기간말,T004,USD당 국내 통화,937.3,
200803,1005,대한민국,B1,기간말,T004,USD당 국내 통화,991.7,
200804,1005,대한민국,B1,기간말,T004,USD당 국내 통화,999.7,
200805,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1031.4,
200806,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1043.4,
200807,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1008.5,
200808,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1081.8,
200809,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1187.7,
200810,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1291.4,
200811,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1482.7,
200812,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1257.5,
200801,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1387.00103,
200802,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1393.2648,
200803,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1521.38221,
200804,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1554.03883,
200805,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1612.84086,
200806,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1600.79912,
200807,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1607.12122,
200808,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1559.74583,
200809,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1624.32828,
200810,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1767.73436,
200811,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1769.88344,
200812,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1847.73629,
200801,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1492.6992,
200802,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1497.85149,
200803,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1599.33195,
200804,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1614.67068,
200805,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1683.42446,
200806,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1666.45633,
200807,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1662.03713,
200808,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1650.69859,
200809,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1758.43854,
200810,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2009.94602,
200811,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2061.49309,
200812,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2089.53184,
200801,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,942.39,
200802,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,944.69,
200803,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,979.86,
200804,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,986.66,
200805,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1036.73,
200806,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1029.27,
200807,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1019.12,
200808,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1041.54,
200809,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1130.4,
200810,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1326.92,
200811,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1390.09,
200812,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1373.84,
200901,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1753.8696,
200902,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1917.33616,
200903,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1832.64468,
200904,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1789.47,
200905,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1794.53442,
200906,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1815.79498,
200907,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1753.8189,
200908,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1776.72128,
200909,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1740.61341,
200910,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1776.888,
200911,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1753.78502,
200912,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1682.04456,
200901,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,2041.69626,
200902,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,2225.1113,
200903,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,2058.86706,
200904,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,2019.07638,
200905,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1970.51275,
200906,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1994.145,
200907,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1926.90648,
200908,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1949.59157,
200909,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1883.34569,
200910,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1908.82294,
200911,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1879.72588,
200912,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1830.43546,
200901,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1368.5,
200902,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1516.4,
200903,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1377.1,
200904,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1348,
200905,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1272.9,
200906,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1284.7,
200907,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1240.5,
200908,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1244.9,
200909,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1188.7,
200910,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1200.6,
200911,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1167.4,
200912,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1167.6,
200901,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1782.05692,
200902,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1827.52173,
200903,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1907.85732,
200904,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1770.00636,
200905,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1718.19579,
200906,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1767.96549,
200907,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1780.64247,
200908,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1766.94912,
200909,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1775.2819,
200910,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1741.29314,
200911,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1736.38806,
200912,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1704.60231,
200901,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2032.20223,
200902,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2123.67082,
200903,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2168.31913,
200904,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,2002.2405,
200905,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1914.16103,
200906,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1948.68382,
200907,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1961.57672,
200908,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1932.17016,
200909,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1923.60826,
200910,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1868.1503,
200911,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1862.63478,
200912,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1846.24024,
200901,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1346.1,
200902,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1429.46,
200903,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1461.98,
200904,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1341.9,
200905,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1258.71,
200906,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1261.35,
200907,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1263.97,
200908,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1238.4,
200909,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1219.15,
200910,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1175.25,
200911,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1164.23,
200912,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1166.45,
201001,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1615.1679,
201002,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1571.9488,
201003,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1524.20532,
201004,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1485.28825,
201005,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1477.08614,
201006,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1485.15913,
201007,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1546.68416,
201008,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1507.7788,
201009,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1558.6016,
201010,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1561.12962,
201011,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1504.25854,
201012,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1521.79818,
201001,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1797.42346,
201002,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1775.34472,
201003,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1716.82682,
201004,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1685.65134,
201005,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1769.48878,
201006,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1789.90801,
201007,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1802.78131,
201008,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1794.24772,
201009,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1777.16637,
201010,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1770.7739,
201011,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1765.78111,
201012,1005,대한민국,B1,기간말,T003,SDR당 국내 통화,1753.94557,
201001,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1156.5,
201002,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1158.4,
201003,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1130.8,
201004,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1115.5,
201005,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1200.2,
201006,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1210.3,
201007,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1187.2,
201008,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1189.1,
201009,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1142,
201010,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1126.6,
201011,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1157.3,
201012,1005,대한민국,B1,기간말,T004,USD당 국내 통화,1138.9,
201001,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1625.33529,
201002,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1583.54498,
201003,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1543.60931,
201004,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1497.56415,
201005,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1461.48649,
201006,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1480.07308,
201007,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1541.7221,
201008,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1521.4103,
201009,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1524.93197,
201010,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1561.34941,
201011,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1538.4967,
201012,1005,대한민국,B2,기간평균,T002,유로당 국내 통화,1517.07607,
201001,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1782.18707,
201002,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1779.71153,
201003,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1737.69224,
201004,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1694.84644,
201005,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1721.19828,
201006,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1780.04831,
201007,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1815.965,
201008,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1790.86835,
201009,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1781.98751,
201010,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1763.74325,
201011,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1759.03937,
201012,1005,대한민국,B2,기간평균,T003,SDR당 국내 통화,1762.18666,
201001,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1138.82,
201002,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1157.08,
201003,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1137.64,
201004,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1117.11,
201005,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1163.11,
201006,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1212.33,
201007,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1207.3,
201008,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1179.92,
201009,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1167.01,
201010,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1123.45,
201011,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1126.2,
201012,1005,대한민국,B2,기간평균,T004,USD당 국내 통화,1147.55,
201101,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1525.69956,
201102,1005,대한민국,B1,기간말,T002,유로당 국내 통화,1560.33686,
