PRD_DE,C1,C1_NM,C2,C2_NM,ITM_ID,ITM_NM,DT,UNIT_NM
200001,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.14,2020＝100
200002,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.08,2020＝100
200003,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.19,2020＝100
200004,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.19,2020＝100
200005,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.19,2020＝100
200006,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.31,2020＝100
200007,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.37,2020＝100
200008,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.43,2020＝100
200009,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.79,2020＝100
200010,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.91,2020＝100
200011,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.03,2020＝100
200012,15397AA2AA,건설,,,16397AAA0,건설공사비지수,46.97,2020＝100
200001,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,46.99,2020＝100
200002,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,46.93,2020＝100
200003,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.05,2020＝100
200004,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.05,2020＝100
200005,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.05,2020＝100
200006,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.05,2020＝100
200007,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.17,2020＝100
200008,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.17,2020＝100
200009,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.53,2020＝100
200010,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.59,2020＝100
200011,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.65,2020＝100
200012,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.59,2020＝100
200001,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.24,2020＝100
200002,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.24,2020＝100
200003,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200004,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200005,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200006,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.36,2020＝100
200007,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.48,2020＝100
200008,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.42,2020＝100
200009,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.83,2020＝100
200010,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.9,2020＝100
200011,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.9,2020＝100
200012,15397AA2AA11,주거용건물,,,16397AAA0,건설공사비지수,47.9,2020＝100
200001,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.24,2020＝100
200002,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.24,2020＝100
200003,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200004,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200005,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200006,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.36,2020＝100
200007,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.48,2020＝100
200008,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.42,2020＝100
200009,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.83,2020＝100
200010,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.9,2020＝100
200011,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.9,2020＝100
200012,15397AA2AA111,주거용건물,,,16397AAA0,건설공사비지수,47.9,2020＝100
200001,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200002,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.71,2020＝100
200003,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200004,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200005,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200006,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.83,2020＝100
200007,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.95,2020＝100
200008,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,46.89,2020＝100
200009,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200010,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,47.36,2020＝100
200011,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,47.42,2020＝100
200012,15397AA2AA12,비주거용건물,,,16397AAA0,건설공사비지수,47.42,2020＝100
200001,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200002,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.71,2020＝100
200003,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200004,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200005,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.77,2020＝100
200006,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.83,2020＝100
200007,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.95,2020＝100
200008,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,46.89,2020＝100
200009,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,47.3,2020＝100
200010,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,47.36,2020＝100
200011,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,47.42,2020＝100
200012,15397AA2AA121,비주거용건물,,,16397AAA0,건설공사비지수,47.42,2020＝100
200001,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.83,2020＝100
200002,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.77,2020＝100
200003,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.83,2020＝100
200004,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200005,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200006,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200007,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200008,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,47.65,2020＝100
200009,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200010,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200011,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,48.07,2020＝100
200012,15397AA2AA13,건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200001,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.83,2020＝100
200002,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.77,2020＝100
200003,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.83,2020＝100
200004,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200005,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200006,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200007,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200008,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,47.65,2020＝100
200009,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200010,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200011,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,48.07,2020＝100
200012,15397AA2AA131,건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200001,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,44.8,2020＝100
200002,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,44.8,2020＝100
200003,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,44.86,2020＝100
200004,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,44.92,2020＝100
200005,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,44.92,2020＝100
200006,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,45.1,2020＝100
200007,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,45.22,2020＝100
200008,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,45.34,2020＝100
200009,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,45.75,2020＝100
200010,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,45.93,2020＝100
200011,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,46.11,2020＝100
200012,15397AA2AA2,토목건설,,,16397AAA0,건설공사비지수,46.05,2020＝100
200001,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,43.71,2020＝100
200002,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,43.82,2020＝100
200003,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,43.88,2020＝100
200004,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,43.94,2020＝100
200005,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,44.06,2020＝100
200006,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,44.24,2020＝100
200007,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,44.41,2020＝100
200008,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,44.65,2020＝100
200009,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,45,2020＝100
200010,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,45.18,2020＝100
200011,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,45.29,2020＝100
200012,15397AA2AA21,교통시설건설,,,16397AAA0,건설공사비지수,45.29,2020＝100
200001,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,43.25,2020＝100
200002,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,43.43,2020＝100
200003,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,43.48,2020＝100
200004,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,43.54,2020＝100
200005,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,43.65,2020＝100
200006,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,43.83,2020＝100
200007,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,44,2020＝100
200008,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,44.18,2020＝100
200009,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,44.59,2020＝100
200010,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,44.76,2020＝100
200011,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,44.82,2020＝100
200012,15397AA2AA211,도로시설,,,16397AAA0,건설공사비지수,44.82,2020＝100
200001,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,43.75,2020＝100
200002,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,43.57,2020＝100
200003,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,43.57,2020＝100
200004,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,43.63,2020＝100
200005,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,43.75,2020＝100
200006,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,43.94,2020＝100
200007,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,44.18,2020＝100
200008,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,44.6,2020＝100
200009,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,44.91,2020＝100
200010,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,45.09,2020＝100
200011,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,45.4,2020＝100
200012,15397AA2AA212,철도시설,,,16397AAA0,건설공사비지수,45.4,2020＝100
200001,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.17,2020＝100
200002,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.17,2020＝100
200003,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.17,2020＝100
200004,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.23,2020＝100
200005,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.23,2020＝100
200006,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.52,2020＝100
200007,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.52,2020＝100
200008,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,43.75,2020＝100
200009,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,44.28,2020＝100
200010,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,44.63,2020＝100
200011,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,44.63,2020＝100
200012,15397AA2AA213,항만시설,,,16397AAA0,건설공사비지수,44.63,2020＝100
200001,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,43.91,2020＝100
200002,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,43.91,2020＝100
200003,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,43.96,2020＝100
200004,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,44.02,2020＝100
200005,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,44.02,2020＝100
200006,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,44.2,2020＝100
200007,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,44.2,2020＝100
200008,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,44.38,2020＝100
200009,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,44.85,2020＝100
200010,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,45.04,2020＝100
200011,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,45.1,2020＝100
200012,15397AA2AA22,일반토목시설건설,,,16397AAA0,건설공사비지수,45.1,2020＝100
200001,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.28,2020＝100
200002,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.22,2020＝100
200003,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.28,2020＝100
200004,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.34,2020＝100
200005,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.34,2020＝100
200006,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.52,2020＝100
200007,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.52,2020＝100
200008,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,44.7,2020＝100
200009,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,45.23,2020＝100
200010,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,45.46,2020＝100
200011,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,45.52,2020＝100
200012,15397AA2AA221,하천사방,,,16397AAA0,건설공사비지수,45.52,2020＝100
200001,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.6,2020＝100
200002,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.54,2020＝100
200003,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.84,2020＝100
200004,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.84,2020＝100
200005,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.78,2020＝100
200006,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.9,2020＝100
200007,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.78,2020＝100
200008,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,43.84,2020＝100
200009,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,44.21,2020＝100
200010,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,44.39,2020＝100
200011,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,44.39,2020＝100
200012,15397AA2AA222,상하수도시설,,,16397AAA0,건설공사비지수,44.27,2020＝100
200001,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,41.84,2020＝100
200002,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,41.78,2020＝100
200003,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,41.84,2020＝100
200004,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,41.84,2020＝100
200005,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,41.78,2020＝100
200006,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,42.01,2020＝100
200007,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,42.07,2020＝100
200008,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,42.29,2020＝100
200009,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,42.86,2020＝100
200010,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,43.14,2020＝100
200011,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,43.2,2020＝100
200012,15397AA2AA223,농림수산토목,,,16397AAA0,건설공사비지수,43.2,2020＝100
200001,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.07,2020＝100
200002,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.07,2020＝100
200003,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.07,2020＝100
200004,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.07,2020＝100
200005,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.13,2020＝100
200006,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.3,2020＝100
200007,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.43,2020＝100
200008,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,44.6,2020＝100
200009,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,45.08,2020＝100
200010,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,45.32,2020＝100
200011,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,45.38,2020＝100
200012,15397AA2AA224,도시토목,,,16397AAA0,건설공사비지수,45.38,2020＝100
200001,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.63,2020＝100
200002,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.4,2020＝100
200003,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.51,2020＝100
200004,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.57,2020＝100
200005,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.51,2020＝100
200006,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.63,2020＝100
200007,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.63,2020＝100
200008,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,46.75,2020＝100
200009,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,47.11,2020＝100
200010,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,47.22,2020＝100
200011,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,47.59,2020＝100
200012,15397AA2AA23,산업시설건설,,,16397AAA0,건설공사비지수,47.53,2020＝100
200001,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.04,2020＝100
200002,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,44.98,2020＝100
200003,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.04,2020＝100
200004,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.04,2020＝100
200005,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.04,2020＝100
200006,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.16,2020＝100
200007,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.28,2020＝100
200008,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.34,2020＝100
200009,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.74,2020＝100
200010,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.8,2020＝100
200011,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.86,2020＝100
200012,15397AA2AA231,환경정화시설,,,16397AAA0,건설공사비지수,45.86,2020＝100
200001,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.29,2020＝100
200002,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,45.95,2020＝100
200003,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.12,2020＝100
200004,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.18,2020＝100
200005,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.12,2020＝100
200006,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.23,2020＝100
200007,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.06,2020＝100
200008,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.18,2020＝100
200009,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.53,2020＝100
200010,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,46.58,2020＝100
200011,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,47.09,2020＝100
200012,15397AA2AA232,발전소시설,,,16397AAA0,건설공사비지수,47.04,2020＝100
200001,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.59,2020＝100
200002,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.53,2020＝100
200003,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.71,2020＝100
200004,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.76,2020＝100
200005,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.76,2020＝100
200006,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.82,2020＝100
200007,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.88,2020＝100
200008,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,44.94,2020＝100
200009,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,45.29,2020＝100
200010,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,45.35,2020＝100
200011,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,45.41,2020＝100
200012,15397AA2AA234,산업플랜트,,,16397AAA0,건설공사비지수,45.41,2020＝100
200001,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200002,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,45.82,2020＝100
200003,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200004,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200005,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200006,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46,2020＝100
200007,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46.12,2020＝100
200008,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46.17,2020＝100
200009,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46.59,2020＝100
200010,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46.64,2020＝100
200011,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46.71,2020＝100
200012,15397AA2AA24,기타건설,,,16397AAA0,건설공사비지수,46.71,2020＝100
200001,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200002,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,45.82,2020＝100
200003,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200004,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200005,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,45.88,2020＝100
200006,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46,2020＝100
200007,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46.12,2020＝100
200008,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46.17,2020＝100
200009,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46.59,2020＝100
200010,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46.64,2020＝100
200011,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46.71,2020＝100
200012,15397AA2AA241,기타건설,,,16397AAA0,건설공사비지수,46.71,2020＝100
200101,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.03,2020＝100
200102,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.14,2020＝100
200103,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.32,2020＝100
200104,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.38,2020＝100
200105,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.44,2020＝100
200106,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.38,2020＝100
200107,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.26,2020＝100
200108,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.2,2020＝100
200109,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.56,2020＝100
200110,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.44,2020＝100
200111,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.44,2020＝100
200112,15397AA2AA,건설,,,16397AAA0,건설공사비지수,47.38,2020＝100
200101,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200102,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.71,2020＝100
200103,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.89,2020＝100
200104,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200105,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,48.01,2020＝100
200106,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.95,2020＝100
200107,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.83,2020＝100
200108,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,47.77,2020＝100
200109,15397AA2AA1,건물건설 및 건축보수,,,16397AAA0,건설공사비지수,48.13,2020＝100
