PRD_DE,C1,C1_NM,C2,C2_NM,ITM_ID,ITM_NM,DT,UNIT_NM
2016,A0109,노원구,B02,과세대상근로소득(총급여),T002,금액,6462286,백만원
2016,A0109,노원구,B03,과세표준,T001,인원,164920,명
2016,A0109,노원구,B03,과세표준,T002,금액,3409255,백만원
2016,A0109,노원구,B04,결정세액,T001,인원,106972,명
2016,A0109,노원구,B04,결정세액,T002,금액,299879,백만원
2016,A0110,도봉구,B01,급여총계,T001,인원,116832,명
2016,A0110,도봉구,B01,급여총계,T002,금액,3419968,백만원
2016,A0110,도봉구,B02,과세대상근로소득(총급여),T001,인원,116562,명
2016,A0110,도봉구,B02,과세대상근로소득(총급여),T002,금액,3398850,백만원
2016,A0110,도봉구,B03,과세표준,T001,인원,99447,명
2016,A0110,도봉구,B03,과세표준,T002,금액,1705742,백만원
2016,A0110,도봉구,B04,결정세액,T001,인원,60556,명
2016,A0110,도봉구,B04,결정세액,T002,금액,134858,백만원
2016,A0111,동대문구,B01,급여총계,T001,인원,116466,명
2016,A0111,동대문구,B01,급여총계,T002,금액,3539255,백만원
2016,A0111,동대문구,B02,과세대상근로소득(총급여),T001,인원,116108,명
2016,A0111,동대문구,B02,과세대상근로소득(총급여),T002,금액,3517492,백만원
2016,A0111,동대문구,B03,과세표준,T001,인원,99179,명
2016,A0111,동대문구,B03,과세표준,T002,금액,1824976,백만원
2016,A0111,동대문구,B04,결정세액,T001,인원,62319,명
2016,A0111,동대문구,B04,결정세액,T002,금액,155685,백만원
2016,A0112,동작구,B01,급여총계,T001,인원,152859,명
2016,A0112,동작구,B01,급여총계,T002,금액,5623027,백만원
2016,A0112,동작구,B02,과세대상근로소득(총급여),T001,인원,152208,명
2016,A0112,동작구,B02,과세대상근로소득(총급여),T002,금액,5586855,백만원
2016,A0112,동작구,B03,과세표준,T001,인원,133470,명
2016,A0112,동작구,B03,과세표준,T002,금액,3148539,백만원
2016,A0112,동작구,B04,결정세액,T001,인원,90412,명
2016,A0112,동작구,B04,결정세액,T002,금액,335241,백만원
2016,A0113,마포구,B01,급여총계,T001,인원,145901,명
2016,A0113,마포구,B01,급여총계,T002,금액,5945288,백만원
2016,A0113,마포구,B02,과세대상근로소득(총급여),T001,인원,145471,명
2016,A0113,마포구,B02,과세대상근로소득(총급여),T002,금액,5906142,백만원
2016,A0113,마포구,B03,과세표준,T001,인원,127357,명
2016,A0113,마포구,B03,과세표준,T002,금액,3514430,백만원
2016,A0113,마포구,B04,결정세액,T001,인원,88518,명
2016,A0113,마포구,B04,결정세액,T002,금액,431237,백만원
2016,A0114,서대문구,B01,급여총계,T001,인원,111807,명
2016,A0114,서대문구,B01,급여총계,T002,금액,4027703,백만원
2016,A0114,서대문구,B02,과세대상근로소득(총급여),T001,인원,111454,명
2016,A0114,서대문구,B02,과세대상근로소득(총급여),T002,금액,3998679,백만원
2016,A0114,서대문구,B03,과세표준,T001,인원,96908,명
2016,A0114,서대문구,B03,과세표준,T002,금액,2251700,백만원
2016,A0114,서대문구,B04,결정세액,T001,인원,63742,명
2016,A0114,서대문구,B04,결정세액,T002,금액,240909,백만원
2016,A0115,서초구,B01,급여총계,T001,인원,167621,명
2016,A0115,서초구,B01,급여총계,T002,금액,10594212,백만원
2016,A0115,서초구,B02,과세대상근로소득(총급여),T001,인원,167281,명
2016,A0115,서초구,B02,과세대상근로소득(총급여),T002,금액,10537994,백만원
2016,A0115,서초구,B03,과세표준,T001,인원,151458,명
2016,A0115,서초구,B03,과세표준,T002,금액,7328188,백만원
2016,A0115,서초구,B04,결정세액,T001,인원,114976,명
2016,A0115,서초구,B04,결정세액,T002,금액,1358208,백만원
2016,A0116,성동구,B01,급여총계,T001,인원,112421,명
2016,A0116,성동구,B01,급여총계,T002,금액,4470137,백만원
2016,A0116,성동구,B02,과세대상근로소득(총급여),T001,인원,112246,명
2016,A0116,성동구,B02,과세대상근로소득(총급여),T002,금액,4440760,백만원
2016,A0116,성동구,B03,과세표준,T001,인원,99141,명
2016,A0116,성동구,B03,과세표준,T002,금액,2620443,백만원
2016,A0116,성동구,B04,결정세액,T001,인원,67833,명
2016,A0116,성동구,B04,결정세액,T002,금액,322567,백만원
2016,A0117,성북구,B01,급여총계,T001,인원,145308,명
2016,A0117,성북구,B01,급여총계,T002,금액,5185898,백만원
2016,A0117,성북구,B02,과세대상근로소득(총급여),T001,인원,144985,명
2016,A0117,성북구,B02,과세대상근로소득(총급여),T002,금액,5151143,백만원
2016,A0117,성북구,B03,과세표준,T001,인원,125007,명
2016,A0117,성북구,B03,과세표준,T002,금액,2875646,백만원
2016,A0117,성북구,B04,결정세액,T001,인원,81347,명
2016,A0117,성북구,B04,결정세액,T002,금액,325128,백만원
2016,A0118,송파구,B01,급여총계,T001,인원,259057,명
2016,A0118,송파구,B01,급여총계,T002,금액,11619948,백만원
2016,A0118,송파구,B02,과세대상근로소득(총급여),T001,인원,258616,명
2016,A0118,송파구,B02,과세대상근로소득(총급여),T002,금액,11548756,백만원
2016,A0118,송파구,B03,과세표준,T001,인원,229074,명
2016,A0118,송파구,B03,과세표준,T002,금액,7119076,백만원
2016,A0118,송파구,B04,결정세액,T001,인원,161587,명
2016,A0118,송파구,B04,결정세액,T002,금액,988565,백만원
2016,A0119,양천구,B01,급여총계,T001,인원,170566,명
2016,A0119,양천구,B01,급여총계,T002,금액,6984964,백만원
2016,A0119,양천구,B02,과세대상근로소득(총급여),T001,인원,170163,명
2016,A0119,양천구,B02,과세대상근로소득(총급여),T002,금액,6937326,백만원
2016,A0119,양천구,B03,과세표준,T001,인원,148866,명
2016,A0119,양천구,B03,과세표준,T002,금액,4079804,백만원
2016,A0119,양천구,B04,결정세액,T001,인원,101065,명
2016,A0119,양천구,B04,결정세액,T002,금액,509587,백만원
2016,A0120,영등포구,B01,급여총계,T001,인원,153074,명
2016,A0120,영등포구,B01,급여총계,T002,금액,5837597,백만원
2016,A0120,영등포구,B02,과세대상근로소득(총급여),T001,인원,152777,명
2016,A0120,영등포구,B02,과세대상근로소득(총급여),T002,금액,5800786,백만원
2016,A0120,영등포구,B03,과세표준,T001,인원,134616,명
2016,A0120,영등포구,B03,과세표준,T002,금액,3358259,백만원
2016,A0120,영등포구,B04,결정세액,T001,인원,93189,명
2016,A0120,영등포구,B04,결정세액,T002,금액,382817,백만원
2016,A0121,용산구,B01,급여총계,T001,인원,85050,명
2016,A0121,용산구,B01,급여총계,T002,금액,4552119,백만원
2016,A0121,용산구,B02,과세대상근로소득(총급여),T001,인원,84895,명
2016,A0121,용산구,B02,과세대상근로소득(총급여),T002,금액,4529872,백만원
2016,A0121,용산구,B03,과세표준,T001,인원,74872,명
2016,A0121,용산구,B03,과세표준,T002,금액,3127214,백만원
2016,A0121,용산구,B04,결정세액,T001,인원,53410,명
2016,A0121,용산구,B04,결정세액,T002,금액,559989,백만원
2016,A0122,은평구,B01,급여총계,T001,인원,170998,명
2016,A0122,은평구,B01,급여총계,T002,금액,5155948,백만원
2016,A0122,은평구,B02,과세대상근로소득(총급여),T001,인원,170587,명
2016,A0122,은평구,B02,과세대상근로소득(총급여),T002,금액,5120914,백만원
2016,A0122,은평구,B03,과세표준,T001,인원,146623,명
2016,A0122,은평구,B03,과세표준,T002,금액,2604028,백만원
2016,A0122,은평구,B04,결정세액,T001,인원,90768,명
2016,A0122,은평구,B04,결정세액,T002,금액,213307,백만원
2016,A0123,종로구,B01,급여총계,T001,인원,50444,명
2016,A0123,종로구,B01,급여총계,T002,금액,2248257,백만원
2016,A0123,종로구,B02,과세대상근로소득(총급여),T001,인원,50296,명
2016,A0123,종로구,B02,과세대상근로소득(총급여),T002,금액,2234441,백만원
2016,A0123,종로구,B03,과세표준,T001,인원,43733,명
2016,A0123,종로구,B03,과세표준,T002,금액,1430240,백만원
2016,A0123,종로구,B04,결정세액,T001,인원,29994,명
2016,A0123,종로구,B04,결정세액,T002,금액,227482,백만원
2016,A0124,중구,B01,급여총계,T001,인원,42757,명
2016,A0124,중구,B01,급여총계,T002,금액,1756529,백만원
2016,A0124,중구,B02,과세대상근로소득(총급여),T001,인원,42682,명
2016,A0124,중구,B02,과세대상근로소득(총급여),T002,금액,1746785,백만원
2016,A0124,중구,B03,과세표준,T001,인원,37209,명
2016,A0124,중구,B03,과세표준,T002,금액,1092584,백만원
2016,A0124,중구,B04,결정세액,T001,인원,25217,명
2016,A0124,중구,B04,결정세액,T002,금액,161342,백만원
2016,A0125,중랑구,B01,급여총계,T001,인원,139542,명
2016,A0125,중랑구,B01,급여총계,T002,금액,3698926,백만원
